40.43656280,-79.94906160,1.000,
40.43661320,-79.94906160,1.000,
40.43666360,-79.94906160,1.000,
40.43671400,-79.94906160,1.000,
40.43701640,-79.94906160,1.000,
40.43706680,-79.94906160,1.000,
40.43711720,-79.94906160,1.000,
40.43651240,-79.94901120,1.000,
40.43656280,-79.94901120,1.000,
40.43661320,-79.94901120,1.000,
40.43666360,-79.94901120,1.000,
40.43671400,-79.94901120,1.000,
40.43676440,-79.94901120,1.000,
40.43681480,-79.94901120,1.000,
40.43686520,-79.94901120,1.000,
40.43691560,-79.94901120,1.000,
40.43696600,-79.94901120,0.999,
40.43701640,-79.94901120,0.999,
40.43706680,-79.94901120,0.999,
40.43711720,-79.94901120,0.999,
40.43716760,-79.94901120,1.000,
40.43651240,-79.94896080,1.000,
40.43656280,-79.94896080,1.000,
40.43661320,-79.94896080,1.000,
40.43666360,-79.94896080,1.000,
40.43671400,-79.94896080,1.000,
40.43676440,-79.94896080,1.000,
40.43681480,-79.94896080,1.000,
40.43686520,-79.94896080,0.999,
40.43691560,-79.94896080,0.999,
40.43696600,-79.94896080,0.999,
40.43701640,-79.94896080,0.999,
40.43706680,-79.94896080,0.999,
40.43711720,-79.94896080,0.999,
40.43716760,-79.94896080,0.999,
40.43651240,-79.94891040,1.000,
40.43656280,-79.94891040,1.000,
40.43661320,-79.94891040,1.000,
40.43666360,-79.94891040,1.000,
40.43671400,-79.94891040,1.000,
40.43676440,-79.94891040,1.000,
40.43681480,-79.94891040,0.999,
40.43686520,-79.94891040,0.999,
40.43691560,-79.94891040,0.998,
40.43696600,-79.94891040,0.998,
40.43701640,-79.94891040,0.997,
40.43706680,-79.94891040,0.997,
40.43711720,-79.94891040,0.998,
40.43716760,-79.94891040,0.998,
40.43651240,-79.94886000,1.000,
40.43656280,-79.94886000,1.000,
40.43661320,-79.94886000,1.000,
40.43666360,-79.94886000,1.000,
40.43671400,-79.94886000,1.000,
40.43676440,-79.94886000,1.000,
40.43681480,-79.94886000,0.999,
40.43686520,-79.94886000,0.998,
40.43691560,-79.94886000,0.997,
40.43696600,-79.94886000,0.996,
40.43701640,-79.94886000,0.995,
40.43706680,-79.94886000,0.995,
40.43711720,-79.94886000,0.996,
40.43716760,-79.94886000,0.997,
40.43651240,-79.94880960,1.000,
40.43656280,-79.94880960,1.000,
40.43661320,-79.94880960,1.000,
40.43666360,-79.94880960,1.000,
40.43671400,-79.94880960,1.000,
40.43676440,-79.94880960,0.999,
40.43681480,-79.94880960,0.998,
40.43686520,-79.94880960,0.997,
40.43691560,-79.94880960,0.995,
40.43696600,-79.94880960,0.993,
40.43701640,-79.94880960,0.992,
40.43706680,-79.94880960,0.992,
40.43711720,-79.94880960,0.993,
40.43716760,-79.94880960,0.994,
40.43656280,-79.94875920,1.000,
40.43661320,-79.94875920,1.000,
40.43666360,-79.94875920,1.000,
40.43671400,-79.94875920,0.999,
40.43676440,-79.94875920,0.999,
40.43681480,-79.94875920,0.997,
40.43686520,-79.94875920,0.995,
40.43691560,-79.94875920,0.991,
40.43696600,-79.94875920,0.988,
40.43701640,-79.94875920,0.986,
40.43706680,-79.94875920,0.986,
40.43711720,-79.94875920,0.987,
40.43716760,-79.94875920,0.990,
40.43661320,-79.94870880,1.000,
40.43666360,-79.94870880,1.000,
40.43671400,-79.94870880,0.999,
40.43676440,-79.94870880,0.998,
40.43681480,-79.94870880,0.995,
40.43686520,-79.94870880,0.991,
40.43691560,-79.94870880,0.986,
40.43696600,-79.94870880,0.981,
40.43701640,-79.94870880,0.977,
40.43706680,-79.94870880,0.977,
40.43711720,-79.94870880,0.979,
40.43716760,-79.94870880,0.984,
40.43666360,-79.94865840,0.999,
40.43671400,-79.94865840,0.998,
40.43676440,-79.94865840,0.996,
40.43681480,-79.94865840,0.992,
40.43686520,-79.94865840,0.985,
40.43691560,-79.94865840,0.977,
40.43696600,-79.94865840,0.969,
40.43701640,-79.94865840,0.963,
40.43706680,-79.94865840,0.963,
40.43711720,-79.94865840,0.967,
40.43666360,-79.94860800,0.999,
40.43671400,-79.94860800,0.997,
40.43676440,-79.94860800,0.994,
40.43681480,-79.94860800,0.987,
40.43686520,-79.94860800,0.977,
40.43691560,-79.94860800,0.964,
40.43696600,-79.94860800,0.952,
40.43701640,-79.94860800,0.943,
40.43706680,-79.94860800,0.942,
40.43711720,-79.94860800,0.949,
40.43671400,-79.94855760,0.996,
40.43676440,-79.94855760,0.991,
40.43681480,-79.94855760,0.981,
40.43686520,-79.94855760,0.966,
40.43691560,-79.94855760,0.947,
40.43696600,-79.94855760,0.928,
40.43701640,-79.94855760,0.915,
40.43706680,-79.94855760,0.913,
40.43711720,-79.94855760,0.923,
40.43671400,-79.94850720,0.994,
40.43676440,-79.94850720,0.987,
40.43681480,-79.94850720,0.972,
40.43686520,-79.94850720,0.950,
40.43691560,-79.94850720,0.923,
40.43696600,-79.94850720,0.895,
40.43701640,-79.94850720,0.877,
40.43706680,-79.94850720,0.875,
40.43676440,-79.94845680,0.981,
40.43681480,-79.94845680,0.961,
40.43686520,-79.94845680,0.930,
40.43691560,-79.94845680,0.891,
40.43696600,-79.94845680,0.853,
40.43701640,-79.94845680,0.828,
40.43706680,-79.94845680,0.825,
40.43676440,-79.94840640,0.974,
40.43681480,-79.94840640,0.946,
40.43686520,-79.94840640,0.904,
40.43691560,-79.94840640,0.852,
40.43696600,-79.94840640,0.800,
40.43701640,-79.94840640,0.767,
40.43706680,-79.94840640,0.763,
40.43676440,-79.94835600,0.965,
40.43681480,-79.94835600,0.929,
40.43686520,-79.94835600,0.874,
40.43691560,-79.94835600,0.804,
40.43696600,-79.94835600,0.737,
40.43701640,-79.94835600,0.694,
40.43706680,-79.94835600,0.689,
40.43676440,-79.94830560,0.955,
40.43681480,-79.94830560,0.908,
40.43686520,-79.94830560,0.838,
40.43691560,-79.94830560,0.750,
40.43696600,-79.94830560,0.666,
40.43701640,-79.94830560,0.611,
40.43706680,-79.94830560,0.606,
40.43676440,-79.94825520,0.943,
40.43681480,-79.94825520,0.886,
40.43686520,-79.94825520,0.799,
40.43691560,-79.94825520,0.691,
40.43696600,-79.94825520,0.588,
40.43701640,-79.94825520,0.521,
40.43706680,-79.94825520,0.515,
40.43676440,-79.94820480,0.930,
40.43681480,-79.94820480,0.861,
40.43686520,-79.94820480,0.757,
40.43691560,-79.94820480,0.629,
40.43696600,-79.94820480,0.507,
40.43701640,-79.94820480,0.429,
40.43706680,-79.94820480,0.422,
40.43676440,-79.94815440,0.916,
40.43681480,-79.94815440,0.835,
40.43686520,-79.94815440,0.715,
40.43691560,-79.94815440,0.568,
40.43696600,-79.94815440,0.428,
40.43701640,-79.94815440,0.339,
40.43706680,-79.94815440,0.332,
40.43676440,-79.94810400,0.901,
40.43681480,-79.94810400,0.809,
40.43686520,-79.94810400,0.674,
40.43691560,-79.94810400,0.510,
40.43696600,-79.94810400,0.354,
40.43701640,-79.94810400,0.256,
40.43706680,-79.94810400,0.248,
40.43676440,-79.94805360,0.885,
40.43681480,-79.94805360,0.783,
40.43686520,-79.94805360,0.635,
40.43691560,-79.94805360,0.458,
40.43696600,-79.94805360,0.290,
40.43701640,-79.94805360,0.185,
40.43706680,-79.94805360,0.176,
40.43676440,-79.94800320,0.868,
40.43681480,-79.94800320,0.758,
