40.43656280,-79.94906160,0.943,
40.43661320,-79.94906160,0.856,
40.43666360,-79.94906160,0.707,
40.43671400,-79.94906160,0.514,
40.43701640,-79.94906160,0.066,
40.43706680,-79.94906160,0.053,
40.43711720,-79.94906160,0.054,
40.43651240,-79.94901120,0.980,
40.43656280,-79.94901120,0.936,
40.43661320,-79.94901120,0.840,
40.43666360,-79.94901120,0.673,
40.43671400,-79.94901120,0.457,
40.43676440,-79.94901120,0.253,
40.43681480,-79.94901120,0.119,
40.43686520,-79.94901120,0.059,
40.43691560,-79.94901120,0.038,
40.43696600,-79.94901120,0.028,
40.43701640,-79.94901120,0.022,
40.43706680,-79.94901120,0.019,
40.43711720,-79.94901120,0.022,
40.43716760,-79.94901120,0.050,
40.43651240,-79.94896080,0.978,
40.43656280,-79.94896080,0.932,
40.43661320,-79.94896080,0.830,
40.43666360,-79.94896080,0.653,
40.43671400,-79.94896080,0.424,
40.43676440,-79.94896080,0.209,
40.43681480,-79.94896080,0.071,
40.43686520,-79.94896080,0.017,
40.43691560,-79.94896080,0.006,
40.43696600,-79.94896080,0.004,
40.43701640,-79.94896080,0.004,
40.43706680,-79.94896080,0.004,
40.43711720,-79.94896080,0.007,
40.43716760,-79.94896080,0.027,
40.43651240,-79.94891040,0.978,
40.43656280,-79.94891040,0.932,
40.43661320,-79.94891040,0.828,
40.43666360,-79.94891040,0.649,
40.43671400,-79.94891040,0.418,
40.43676440,-79.94891040,0.202,
40.43681480,-79.94891040,0.065,
40.43686520,-79.94891040,0.015,
40.43691560,-79.94891040,0.008,
40.43696600,-79.94891040,0.008,
40.43701640,-79.94891040,0.006,
40.43706680,-79.94891040,0.003,
40.43711720,-79.94891040,0.003,
40.43716760,-79.94891040,0.016,
40.43651240,-79.94886000,0.979,
40.43656280,-79.94886000,0.935,
40.43661320,-79.94886000,0.835,
40.43666360,-79.94886000,0.663,
40.43671400,-79.94886000,0.440,
40.43676440,-79.94886000,0.231,
40.43681480,-79.94886000,0.098,
40.43686520,-79.94886000,0.048,
40.43691560,-79.94886000,0.038,
40.43696600,-79.94886000,0.031,
40.43701640,-79.94886000,0.020,
40.43706680,-79.94886000,0.009,
40.43711720,-79.94886000,0.002,
40.43716760,-79.94886000,0.011,
40.43651240,-79.94880960,0.981,
40.43656280,-79.94880960,0.941,
40.43661320,-79.94880960,0.850,
40.43666360,-79.94880960,0.692,
40.43671400,-79.94880960,0.486,
40.43676440,-79.94880960,0.290,
40.43681480,-79.94880960,0.161,
40.43686520,-79.94880960,0.105,
40.43691560,-79.94880960,0.083,
40.43696600,-79.94880960,0.063,
40.43701640,-79.94880960,0.037,
40.43706680,-79.94880960,0.015,
40.43711720,-79.94880960,0.003,
40.43716760,-79.94880960,0.012,
40.43656280,-79.94875920,0.948,
40.43661320,-79.94875920,0.869,
40.43666360,-79.94875920,0.731,
40.43671400,-79.94875920,0.548,
40.43676440,-79.94875920,0.369,
40.43681480,-79.94875920,0.243,
40.43686520,-79.94875920,0.174,
40.43691560,-79.94875920,0.132,
40.43696600,-79.94875920,0.092,
40.43701640,-79.94875920,0.051,
40.43706680,-79.94875920,0.018,
40.43711720,-79.94875920,0.003,
40.43716760,-79.94875920,0.018,
40.43661320,-79.94870880,0.891,
40.43666360,-79.94870880,0.775,
40.43671400,-79.94870880,0.618,
40.43676440,-79.94870880,0.457,
40.43681480,-79.94870880,0.328,
40.43686520,-79.94870880,0.239,
40.43691560,-79.94870880,0.171,
40.43696600,-79.94870880,0.110,
40.43701640,-79.94870880,0.057,
40.43706680,-79.94870880,0.017,
40.43711720,-79.94870880,0.003,
40.43716760,-79.94870880,0.029,
40.43666360,-79.94865840,0.819,
40.43671400,-79.94865840,0.687,
40.43676440,-79.94865840,0.540,
40.43681480,-79.94865840,0.405,
40.43686520,-79.94865840,0.291,
40.43691560,-79.94865840,0.195,
40.43696600,-79.94865840,0.114,
40.43701640,-79.94865840,0.053,
40.43706680,-79.94865840,0.014,
40.43711720,-79.94865840,0.005,
40.43666360,-79.94860800,0.859,
40.43671400,-79.94860800,0.747,
40.43676440,-79.94860800,0.612,
40.43681480,-79.94860800,0.467,
40.43686520,-79.94860800,0.326,
40.43691560,-79.94860800,0.202,
40.43696600,-79.94860800,0.106,
40.43701640,-79.94860800,0.043,
40.43706680,-79.94860800,0.009,
40.43711720,-79.94860800,0.010,
40.43671400,-79.94855760,0.796,
40.43676440,-79.94855760,0.667,
40.43681480,-79.94855760,0.512,
40.43686520,-79.94855760,0.346,
40.43691560,-79.94855760,0.197,
40.43696600,-79.94855760,0.091,
40.43701640,-79.94855760,0.030,
40.43706680,-79.94855760,0.005,
40.43711720,-79.94855760,0.018,
40.43671400,-79.94850720,0.832,
40.43676440,-79.94850720,0.707,
40.43681480,-79.94850720,0.541,
40.43686520,-79.94850720,0.354,
40.43691560,-79.94850720,0.187,
40.43696600,-79.94850720,0.074,
