40.43656280,-79.94906160,1.000,
40.43661320,-79.94906160,1.000,
40.43666360,-79.94906160,0.999,
40.43671400,-79.94906160,0.998,
40.43701640,-79.94906160,0.972,
40.43706680,-79.94906160,0.972,
40.43711720,-79.94906160,0.975,
40.43651240,-79.94901120,1.000,
40.43656280,-79.94901120,1.000,
40.43661320,-79.94901120,1.000,
40.43666360,-79.94901120,0.999,
40.43671400,-79.94901120,0.998,
40.43676440,-79.94901120,0.995,
40.43681480,-79.94901120,0.990,
40.43686520,-79.94901120,0.983,
40.43691560,-79.94901120,0.974,
40.43696600,-79.94901120,0.966,
40.43701640,-79.94901120,0.962,
40.43706680,-79.94901120,0.962,
40.43711720,-79.94901120,0.966,
40.43716760,-79.94901120,0.974,
40.43651240,-79.94896080,1.000,
40.43656280,-79.94896080,1.000,
40.43661320,-79.94896080,1.000,
40.43666360,-79.94896080,0.999,
40.43671400,-79.94896080,0.997,
40.43676440,-79.94896080,0.993,
40.43681480,-79.94896080,0.986,
40.43686520,-79.94896080,0.977,
40.43691560,-79.94896080,0.965,
40.43696600,-79.94896080,0.955,
40.43701640,-79.94896080,0.948,
40.43706680,-79.94896080,0.948,
40.43711720,-79.94896080,0.955,
40.43716760,-79.94896080,0.965,
40.43651240,-79.94891040,1.000,
40.43656280,-79.94891040,1.000,
40.43661320,-79.94891040,0.999,
40.43666360,-79.94891040,0.998,
40.43671400,-79.94891040,0.996,
40.43676440,-79.94891040,0.990,
40.43681480,-79.94891040,0.982,
40.43686520,-79.94891040,0.969,
40.43691560,-79.94891040,0.954,
40.43696600,-79.94891040,0.940,
40.43701640,-79.94891040,0.931,
40.43706680,-79.94891040,0.931,
40.43711720,-79.94891040,0.940,
40.43716760,-79.94891040,0.953,
40.43651240,-79.94886000,1.000,
40.43656280,-79.94886000,1.000,
40.43661320,-79.94886000,0.999,
40.43666360,-79.94886000,0.998,
40.43671400,-79.94886000,0.994,
40.43676440,-79.94886000,0.987,
40.43681480,-79.94886000,0.976,
40.43686520,-79.94886000,0.959,
40.43691560,-79.94886000,0.939,
40.43696600,-79.94886000,0.921,
40.43701640,-79.94886000,0.910,
40.43706680,-79.94886000,0.910,
40.43711720,-79.94886000,0.921,
40.43716760,-79.94886000,0.939,
40.43651240,-79.94880960,1.000,
40.43656280,-79.94880960,1.000,
40.43661320,-79.94880960,0.999,
40.43666360,-79.94880960,0.997,
40.43671400,-79.94880960,0.992,
40.43676440,-79.94880960,0.983,
40.43681480,-79.94880960,0.968,
40.43686520,-79.94880960,0.947,
40.43691560,-79.94880960,0.922,
40.43696600,-79.94880960,0.898,
40.43701640,-79.94880960,0.885,
40.43706680,-79.94880960,0.885,
40.43711720,-79.94880960,0.899,
40.43716760,-79.94880960,0.922,
40.43656280,-79.94875920,0.999,
40.43661320,-79.94875920,0.998,
40.43666360,-79.94875920,0.996,
40.43671400,-79.94875920,0.990,
40.43676440,-79.94875920,0.979,
40.43681480,-79.94875920,0.960,
40.43686520,-79.94875920,0.932,
40.43691560,-79.94875920,0.900,
40.43696600,-79.94875920,0.871,
40.43701640,-79.94875920,0.854,
40.43706680,-79.94875920,0.854,
40.43711720,-79.94875920,0.872,
40.43716760,-79.94875920,0.901,
40.43661320,-79.94870880,0.998,
40.43666360,-79.94870880,0.995,
40.43671400,-79.94870880,0.987,
40.43676440,-79.94870880,0.973,
40.43681480,-79.94870880,0.949,
40.43686520,-79.94870880,0.915,
40.43691560,-79.94870880,0.875,
40.43696600,-79.94870880,0.839,
40.43701640,-79.94870880,0.817,
40.43706680,-79.94870880,0.818,
40.43711720,-79.94870880,0.840,
40.43716760,-79.94870880,0.876,
40.43666360,-79.94865840,0.993,
40.43671400,-79.94865840,0.984,
40.43676440,-79.94865840,0.966,
40.43681480,-79.94865840,0.937,
40.43686520,-79.94865840,0.895,
40.43691560,-79.94865840,0.846,
40.43696600,-79.94865840,0.802,
40.43701640,-79.94865840,0.776,
40.43706680,-79.94865840,0.777,
40.43711720,-79.94865840,0.804,
40.43666360,-79.94860800,0.991,
40.43671400,-79.94860800,0.980,
40.43676440,-79.94860800,0.958,
40.43681480,-79.94860800,0.922,
40.43686520,-79.94860800,0.872,
40.43691560,-79.94860800,0.813,
40.43696600,-79.94860800,0.759,
40.43701640,-79.94860800,0.728,
40.43706680,-79.94860800,0.730,
40.43711720,-79.94860800,0.763,
40.43671400,-79.94855760,0.975,
40.43676440,-79.94855760,0.949,
40.43681480,-79.94855760,0.906,
40.43686520,-79.94855760,0.846,
40.43691560,-79.94855760,0.776,
40.43696600,-79.94855760,0.713,
40.43701640,-79.94855760,0.676,
40.43706680,-79.94855760,0.678,
40.43711720,-79.94855760,0.717,
40.43671400,-79.94850720,0.969,
40.43676440,-79.94850720,0.938,
40.43681480,-79.94850720,0.888,
40.43686520,-79.94850720,0.817,
40.43691560,-79.94850720,0.735,
40.43696600,-79.94850720,0.662,
40.43701640,-79.94850720,0.620,
40.43706680,-79.94850720,0.622,
40.43676440,-79.94845680,0.926,
40.43681480,-79.94845680,0.867,
40.43686520,-79.94845680,0.786,
40.43691560,-79.94845680,0.692,
40.43696600,-79.94845680,0.608,
40.43701640,-79.94845680,0.560,
40.43706680,-79.94845680,0.562,
40.43676440,-79.94840640,0.913,
40.43681480,-79.94840640,0.845,
40.43686520,-79.94840640,0.753,
40.43691560,-79.94840640,0.647,
40.43696600,-79.94840640,0.552,
40.43701640,-79.94840640,0.498,
40.43706680,-79.94840640,0.500,
40.43676440,-79.94835600,0.898,
40.43681480,-79.94835600,0.822,
40.43686520,-79.94835600,0.718,
40.43691560,-79.94835600,0.600,
40.43696600,-79.94835600,0.495,
40.43701640,-79.94835600,0.435,
40.43706680,-79.94835600,0.438,
40.43676440,-79.94830560,0.882,
40.43681480,-79.94830560,0.797,
40.43686520,-79.94830560,0.683,
40.43691560,-79.94830560,0.553,
40.43696600,-79.94830560,0.439,
40.43701640,-79.94830560,0.373,
40.43706680,-79.94830560,0.375,
40.43676440,-79.94825520,0.864,
40.43681480,-79.94825520,0.771,
40.43686520,-79.94825520,0.646,
40.43691560,-79.94825520,0.507,
40.43696600,-79.94825520,0.384,
40.43701640,-79.94825520,0.313,
40.43706680,-79.94825520,0.315,
40.43676440,-79.94820480,0.844,
40.43681480,-79.94820480,0.743,
40.43686520,-79.94820480,0.610,
40.43691560,-79.94820480,0.463,
40.43696600,-79.94820480,0.332,
40.43701640,-79.94820480,0.257,
40.43706680,-79.94820480,0.258,
40.43676440,-79.94815440,0.823,
40.43681480,-79.94815440,0.714,
40.43686520,-79.94815440,0.574,
40.43691560,-79.94815440,0.420,
40.43696600,-79.94815440,0.285,
40.43701640,-79.94815440,0.206,
40.43706680,-79.94815440,0.205,
40.43676440,-79.94810400,0.800,
40.43681480,-79.94810400,0.684,
40.43686520,-79.94810400,0.539,
40.43691560,-79.94810400,0.381,
40.43696600,-79.94810400,0.242,
40.43701640,-79.94810400,0.161,
40.43706680,-79.94810400,0.159,
40.43676440,-79.94805360,0.774,
40.43681480,-79.94805360,0.653,
40.43686520,-79.94805360,0.504,
40.43691560,-79.94805360,0.344,
40.43696600,-79.94805360,0.205,
40.43701640,-79.94805360,0.123,
40.43706680,-79.94805360,0.118,
40.43676440,-79.94800320,0.747,
40.43681480,-79.94800320,0.620,
